threshold,.estimator,f_meas,precision,recall,bal_accuracy,accuracy
0.5,binary,0.9073750269467533,0.8613068982765677,0.9586496608968519,0.7361419250106966,0.8514349379538207
0.51,binary,0.9072401433691756,0.8593155893536122,0.9608259945338598,0.7326056300208766,0.8508586576510815
0.52,binary,0.9071486480041967,0.857619477006312,0.9627492661200526,0.7295806608067972,0.8503976334088901
0.53,binary,0.9067968099035829,0.8560704814132243,0.963913351553801,0.7266544911173566,0.8495908409850551
0.54,binary,0.9062522278462963,0.8541862652869238,0.9650774369875493,0.7230107325266243,0.8484382803795766
0.55,binary,0.9059756039679149,0.8529043789097408,0.9660896851908087,0.7205667689229438,0.8477851627031389
0.56,binary,0.9056612715941136,0.8515217681921483,0.9671525458042312,0.7179089152239143,0.8470552076530025
0.5700000000000001,binary,0.905748757984386,0.8503464818763327,0.9688733677497723,0.7158192384913747,0.8469399515924546
0.5800000000000001,binary,0.905490974388054,0.8491535939023309,0.9698350035428687,0.7135094328828998,0.8463252526028661
0.59,binary,0.9054235768713581,0.8479519243515532,0.9712521510274319,0.7112679189198713,0.8459794844212225
0.6,binary,0.9052621661092005,0.8466690165667959,0.9725680736916692,0.7088163283463927,0.8454800414921818
0.61,binary,0.90490862478538,0.8452480337448921,0.9736309343050916,0.7059990104470761,0.8446732490683468
0.62,binary,0.9045818557572626,0.8438417385970293,0.974744407328677,0.7032069987528411,0.8439048753313612
0.63,binary,0.9042952264841039,0.8423604437843977,0.9760603299929143,0.7002770155785014,0.8431749202812248
0.64,binary,0.9042782250514884,0.8410535481062255,0.9777811519384553,0.6977886783452443,0.8428675707864305
0.65,binary,0.9039643049034036,0.8394290424747277,0.9792489118331815,0.6945359532854315,0.8420607783625955
0.66,binary,0.9038443594289447,0.8382951103418433,0.9805142220872558,0.692298252807302,0.8416381728072534
0.67,binary,0.9036301784798919,0.8372625215889464,0.9814252454701893,0.6902023372941761,0.8411003111913635
0.68,binary,0.9034510041188654,0.8361835020460909,0.9824881060836117,0.6880228761960078,0.8406008682623228
0.6900000000000001,binary,0.9032183106773556,0.8349443656828629,0.98365219151736,0.6854953670072848,0.8399861692727343
0.7000000000000001,binary,0.9027242771615538,0.8335190263969832,0.9844619900799676,0.6824717859824172,0.8389488647278036
0.7100000000000001,binary,0.9023107052634018,0.8322715806575741,0.9852211762324122,0.6798215592531859,0.8380652349302701
0.72,binary,0.9020052794887232,0.8313556428205566,0.9857779127442049,0.6778674287050637,0.8374121172538322
0.73,binary,0.9014657603921026,0.8297582567245488,0.9867395485373014,0.6744413736945796,0.8362595566483537
0.74,binary,0.9009466635880858,0.8283797554347826,0.987448122279583,0.6714469123596927,0.8351838334165739
