threshold,.estimator,f_meas,precision,recall,bal_accuracy,accuracy
0.7000000000000001,binary,0.8984566532022695,0.833947379827489,0.9737827715355806,0.6814377101179736,0.8329171308924661
0.7100000000000001,binary,0.8984601026598227,0.8334343346896372,0.9744913452778622,0.6804365512866747,0.8328018748319183
0.72,binary,0.8981047625708092,0.8324906002852327,0.9749468569693289,0.6784318083283896,0.8320719197817819
0.73,binary,0.8978384421876455,0.8316647967549841,0.9754529810709586,0.6766915678756165,0.8314956394790426
0.74,binary,0.8977635039214317,0.8309853086898453,0.9762121672234032,0.6753170547486813,0.8312267086710976
0.75,binary,0.8975634706593509,0.8300937473122904,0.9769713533758477,0.6734641490208851,0.8307272657420569
0.76,binary,0.8973030732421193,0.8292473487613241,0.9775280898876404,0.67166948267305,0.8301509854393176
0.77,binary,0.897249622838575,0.8286106228833541,0.978287276040085,0.6703747016462585,0.8299204733182219
0.78,binary,0.8971260235206793,0.8280734809232219,0.9787427877315518,0.6692470117895519,0.8296131238234277
0.79,binary,0.8970329160871581,0.8275168933367548,0.9792995242433444,0.668090202242865,0.8293441930154827
0.8,binary,0.8968057260661091,0.8268056208089523,0.9797550359348112,0.666563851885441,0.8288447500864421
0.81,binary,0.8965884367911864,0.8260406004776527,0.980311772446604,0.664928649737893,0.8283453071574014
0.8200000000000001,binary,0.8962486701512559,0.8252129471890971,0.9806660593177448,0.6631124906698754,0.8276537707941143
0.8300000000000001,binary,0.8958299641908282,0.8240744676329324,0.9812734082397003,0.6606255416258301,0.8267701409965807
0.8400000000000001,binary,0.8956140350877193,0.8233172056701469,0.9818301447514931,0.658990339478282,0.82627069806754
0.85,binary,0.8953474961363689,0.8225471498198771,0.9822856564429598,0.657304524920571,0.8256944177648008
0.86,binary,0.894884792626728,0.8213772100499112,0.9828423929547525,0.6547125375713007,0.8247339505935687
0.87,binary,0.8941604159955825,0.8197350658116773,0.9834497418767082,0.6510296070251026,0.8232740404932959
0.88,binary,0.8936277776501137,0.8183846121469759,0.9841077032088268,0.6480098394851341,0.8221598985746668
0.89,binary,0.8927383274062178,0.8165106811600286,0.9846644397206195,0.6437434780328499,0.8203926389795997
0.9,binary,0.8923775037814548,0.8154213436086447,0.9853730134629011,0.6413071413989677,0.8195858465557647
0.91,binary,0.891802828504737,0.8139097744360902,0.9861828120255086,0.6378848998733826,0.8183564485765876
0.92,binary,0.8916262912514855,0.8128594049504125,0.9872962850490941,0.6355712807800087,0.8178185869606976
0.93,binary,0.8911857987085587,0.8113756284016785,0.9884097580726794,0.632221144384769,0.816781282415767
0.9400000000000001,binary,0.8907624299320968,0.8100961538461539,0.98927016904545,0.6293026016651265,0.815820815244535
0.9500000000000001,binary,0.8901521180563451,0.8081416952231535,0.9906873165300132,0.6248285888980795,0.8143993238311115
0.9600000000000001,binary,0.8893328187782342,0.806322809039641,0.9913958902722948,0.6205584139608963,0.812708901609743
0.97,binary,0.8881191705152585,0.8034324567870894,0.992762425346695,0.6137468640846057,0.810134849590841
0.98,binary,0.8863779882724403,0.7994060694817346,0.994584472112562,0.6041332502485948,0.8064466556533098
0.99,binary,0.8836916999595996,0.7939183739312793,0.996355906468266,0.5907469215007571,0.8009143647470129
